"Active";"PersonUid";"FirstName";"LastName";"MiddleName";"Ssn";"BirthDate";"DeceasedBool";"Gender";"Address"
1;"93f8ed48-3f46-4cc5-82bc-072b79d20043";"Bride";"Poindexter";"Ted";"693-11-8830";"1968-01-03";0;"Male";"Auburn, NY 13021 660 Evergreen Road"
1;"940616c9-279b-4cee-9f27-9dcc850678bb";"Daisey";"Culver";"Sharia";"476-37-5961";"1980-03-02";0;"Female";"Fort Wayne, IN 46804 7888 Lancaster Dr."
1;"942ef071-1f3b-4d3e-a931-6e123eb25b9b";"Joby";"Connor";"Harmonia";"655-24-5950";"1967-03-04";0;"Female";"8297 South Oak Meadow St.  Logansport, IN 46947"
1;"943f91d7-d853-4d40-8427-b3c475484dd9";"Murielle";"Beltran";"Adel";"580-26-7061";"1961-02-03";0;"Female";"Conyers, GA 30012 9407 Walnutwood Drive"
1;"9442330a-6b07-4333-a958-277df7fdccd9";"Alis";"Hardaway";"Odelle";"220-19-6248";"1984-01-04";0;"Female";"562 Jockey Hollow Road  Princeton, NJ 08540"
1;"94835bcc-0825-47c8-8ba4-4ea79bdc2139";"Melinda";"Ransom";"Aleda";"468-47-4133";"1984-03-03";0;"Female";"Chambersburg, PA 17201 827 North Berkshire Dr."
1;"949aeee9-2020-4935-8f07-68d98e4e553c";"Iona";"Trevino";"Clari";"347-68-0750";"1982-03-03";0;"Male";"8810 Briarwood Street  Homestead, FL 33030"
1;"94ce7890-71c9-4499-bddf-93b569d1a835";"Clarie";"Siegel";"Caty";"532-11-4988";"1980-04-03";0;"Male";"7898 Jennings Court  Williamstown, NJ 08094"
1;"94de5c9f-1945-44c8-b2da-f564392e3d42";"Ruth";"Mccrary";"Esmaria";"257-11-4307";"1964-01-01";0;"Female";"Galloway, OH 43119 17 E. Smoky Hollow Avenue"
1;"956de395-9eef-40fd-a167-700b68c6b239";"Nara";"Call";"Sheela";"772-62-1214";"1981-04-03";0;"Male";"Mcallen, TX 78501 373 Winchester Street"
1;"9573a284-33ec-4af0-8aef-abd5fa45e928";"Lainey";"Vu";"Fiona";"181-99-8986";"1977-02-05";0;"Male";"Piqua, OH 45356 866 Manor Lane"
1;"95993a9b-68d5-4d82-95dd-2da944ea04c7";"Carree";"Wallace";"Celinka";"782-37-3220";"1970-01-01";0;"Male";"Carpentersville, IL 60110 982 Pearl Court"
1;"9668eb41-3e6a-44d4-bd6f-f3f033ff4ab6";"Marcia";"Markley";"Melisenda";"829-27-5953";"1962-04-01";0;"Female";"504 Greystone Street  Goose Creek, SC 29445"
1;"966a4bd3-48be-4558-9d9a-20d526953612";"Deerdre";"Howell";"Nita";"714-03-4653";"1974-01-02";0;"Male";"9729 Dunbar Rd.  Land O Lakes, FL 34639"
1;"9675f892-9964-4ec8-b253-afc348ed9a07";"Milly";"Mancuso";"Roanna";"182-49-7943";"1983-02-01";0;"Male";"Battle Creek, MI 49015 324 Manchester Rd."
1;"96ee8282-c6d1-445d-813b-b7d1b95f0d11";"Dulce";"Salmon";"Katusha";"800-35-5056";"1962-03-05";0;"Male";"43 North Southampton Dr.  Reston, VA 20191"
1;"96fdf089-e877-47f9-a504-74375c93328e";"Roanne";"Nelson";"Torrie";"929-40-5518";"1967-03-01";0;"Male";"9678 Oakland Avenue  Indianapolis, IN 46201"
1;"9706f00b-a142-44d3-85cd-8971631c051b";"Brittany";"Cummins";"Connie";"415-05-4421";"1978-02-05";0;"Female";"Bethlehem, PA 18015 113 Devon St."
1;"97243948-6b25-4921-85e1-b0b120073190";"Katine";"Stclair";"Giorgia";"258-64-7342";"1983-01-04";0;"Male";"7507 Trenton Lane  Staunton, VA 24401"
1;"973bae6c-4675-4489-a3d3-02cc7974de34";"Sheena";"Tang";"Dorelia";"634-75-9659";"1977-01-01";0;"Male";"Warminster, PA 18974 9106 Fieldstone Rd."
1;"97b33968-28dd-4ddb-87de-547609387b82";"Kamila";"Grubb";"Carie";"182-79-3563";"1961-04-02";0;"Male";"Grosse Pointe, MI 48236 80 Tower Avenue"
1;"97dc555d-2be4-4bbd-b1bd-74e9fced16d1";"Sabra";"Smith";"Franny";"353-45-2967";"1978-01-03";0;"Male";"265 Old Lakeshore Lane  Linden, NJ 07036"
1;"983847d9-f9b0-41d2-bb80-85f19b3232cb";"Serena";"Maness";"Doreen";"590-63-7550";"1983-02-01";0;"Female";"Bethesda, MD 20814 414 Greenrose Ave."
1;"987bc81a-713b-4676-a89f-8a6a6ebd6dd1";"Gianina";"Shields";"Leodora";"060-86-2512";"1965-04-03";0;"Male";"Apple Valley, CA 92307 670 Clay St."
1;"99e2ea73-93dd-4258-bf9e-624f5ed23c6c";"Marieann";"Benjamin";"Frankie";"341-47-6547";"1971-04-03";0;"Male";"101 Cherry Hill St.  Yorktown Heights, NY 10598"
1;"9a347912-2c84-4bbe-80aa-82c5bbb41b4b";"Dari";"Augustine";"Leticia";"124-11-4631";"1963-03-03";0;"Male";"Lumberton, NC 28358 95 Pumpkin Hill Drive"
1;"9a4dfe14-158c-47f0-83be-350165aa7ee5";"Shannon";"Sherman";"Melania";"818-46-2047";"1983-03-02";0;"Male";"159 North St.  Naugatuck, CT 06770"
1;"9aac7ee1-335f-4259-9062-f891ac615f5f";"Liz";"Ford";"Joline";"185-76-0397";"1980-01-04";0;"Female";"38 Smith Store St.  Reisterstown, MD 21136"
1;"9ab0e163-df45-409e-a116-e423c8467e37";"Gena";"Poling";"Jenda";"054-43-0955";"1971-01-03";0;"Female";"946 Valley Farms St.  Tualatin, OR 97062"
1;"9ad29723-4735-4b43-9bb2-28e47ed69342";"Lanette";"Alves";"Bree";"497-46-7257";"1969-01-01";0;"Female";"Mchenry, IL 60050 8972 Acacia St."
1;"9aee4d72-d1bd-428b-8733-57dfdbb1bc0d";"Esme";"Galindo";"Kristin";"687-46-8853";"1975-01-02";0;"Male";"8992 Pacific St.  Wake Forest, NC 27587"
1;"9afdd61c-e799-4b53-a0fc-1608fea859ce";"Tatiana";"Hardy";"Marinna";"840-71-3832";"1976-04-02";0;"Female";"Sylvania, OH 43560 8315 W. Sussex Ave."
1;"9ba2780e-6a3b-4119-a22e-1a26c68c9ed7";"Genni";"Schulze";"Hanna";"786-23-5397";"1978-02-04";0;"Male";"Mcallen, TX 78501 373 Winchester Street"
1;"9bc93c10-70a3-4ae4-9bcb-31cac22d7521";"Gene";"Oconnell";"Isabella";"647-93-2517";"1982-04-04";0;"Female";"Sebastian, FL 32958 288 North Magnolia Dr."
1;"9be17325-4092-4490-a15b-539ec1d84eac";"Samaria";"Doty";"Merl";"905-29-7619";"1966-02-02";0;"Male";"Williamsburg, VA 23185 588 S. Green Circle"
1;"9c20c7c9-c18f-44c5-9d5e-c6a9cb18bc92";"Therese";"Felts";"Tammy";"672-96-0610";"1974-03-02";1;"Female";"Hamburg, NY 14075 9897 West Oak Meadow Drive"
1;"9c877749-b399-438e-9e93-aec4ddf1bc94";"Eileen";"Mcdade";"Felicle";"199-33-5238";"1967-03-04";0;"Male";"Battle Creek, MI 49015 324 Manchester Rd."
1;"9cee27dd-caa4-43bc-a91c-afe10b27306f";"Elicia";"Skelton";"Fayth";"867-71-4898";"1985-03-05";0;"Female";"95 Hill Drive  South Portland, ME 04106"
1;"9d1eef35-ca2e-4468-9632-66b4be39800d";"Aida";"Mendenhall";"Norean";"490-66-9849";"1963-03-03";0;"Male";"Mchenry, IL 60050 8972 Acacia St."
1;"9d4240d3-4872-468c-8d50-432f46925b4e";"Maggy";"Mackie";"Corrie";"301-12-8618";"1981-02-05";0;"Male";"9310 Ocean Street  Vernon Hills, IL 60061"
1;"9d638ccc-83f8-4cb8-a8a3-78114cfab077";"Carrissa";"Mclain";"Sandi";"726-35-7236";"1984-04-01";0;"Female";"265 Old Lakeshore Lane  Linden, NJ 07036"
1;"9d80bc0b-3d6f-4493-9afb-f0c8f0364abc";"Herta";"Baumgardner";"Leodora";"497-71-7115";"1961-02-02";0;"Female";"Naugatuck, CT 06770 8724 Manor St."
1;"9d816942-469e-4170-a9b3-a58120e98f9a";"Del";"Bonner";"Gill";"678-43-8884";"1967-04-03";0;"Male";"Pelham, AL 35124 99 Manor St."
1;"9da106d6-073b-49fb-8767-fcd51ed4f880";"Faye";"Martel";"Teresita";"128-44-4887";"1984-02-05";0;"Female";"7367 Arch Drive  Lorain, OH 44052"
1;"9da9325a-ad27-408b-9ff1-22a189dece1f";"Babbette";"Cash";"Chelsae";"487-53-2204";"1969-01-01";0;"Female";"9972 Alderwood Street  Carpentersville, IL 60110"
1;"9dd9be13-4646-40c6-b353-89e6df47213f";"Camala";"Walker";"Rori";"726-89-1038";"1973-04-02";0;"Male";"43 North Southampton Dr.  Reston, VA 20191"
1;"9dda47b8-9052-4138-906f-e283e8351837";"Lorri";"Gross";"Coraline";"896-56-4448";"1979-02-02";0;"Male";"Glen Cove, NY 11542 571 Oakland Street"
1;"9e15ca94-0c50-45ce-bf3f-81279a398c3d";"Cortney";"Picard";"Theresina";"330-99-1766";"1970-04-02";0;"Female";"101 Cherry Hill St.  Yorktown Heights, NY 10598"
1;"9e64b77c-2fcd-45ca-abf1-077b7b59cc14";"Alicea";"New";"Eran";"180-22-4251";"1983-03-05";0;"Male";"Bethlehem, PA 18015 113 Devon St."
1;"9ec8ffd7-980d-4901-a113-e62e81fca112";"Cybill";"Sowers";"Angie";"585-99-7177";"1979-02-04";0;"Male";"Saint Augustine, FL 32084 9488 Sutor Road"
1;"9eda470a-5a77-426d-8bf5-ffc567e6df66";"Sonni";"Harms";"Leesa";"630-77-0733";"1977-01-03";0;"Female";"Bethlehem, PA 18015 113 Devon St."
1;"9edd30b7-8961-4410-9e7f-931bc3a379f0";"Nicolette";"Pounds";"Ariadne";"665-07-8964";"1973-04-04";0;"Male";"7353 Tallwood St.  Palm City, FL 34990"
1;"9efd1239-f140-47d0-9554-ada502823636";"Dorette";"Pringle";"Jillie";"847-47-1363";"1978-02-01";1;"Male";"Faribault, MN 55021 8608 S. Grant Street"
1;"9f91f48e-7856-4c62-a961-ad359a85d331";"Alaine";"Clifton";"Michel";"209-91-3897";"1981-03-05";0;"Male";"729 Schoolhouse St.  Maryville, TN 37803"
1;"9fb33ee8-2de9-44c2-ab03-023ae96a6a8a";"Nathalia";"Bush";"Ilka";"873-49-0099";"1977-04-04";0;"Male";"3 High Point St.  Rego Park, NY 11374"
1;"9fdf25da-409b-4ffb-9d81-6912e0da6519";"Ericka";"Falk";"Marchelle";"793-30-4193";"1968-04-05";0;"Female";"7 School Ave.  Buffalo, NY 14215"
1;"a020deb4-d414-4bda-bc5d-4d1fcaaee8b1";"Lorine";"Cone";"Philippa";"650-76-2371";"1978-04-03";0;"Male";"36 Division Lane  State College, PA 16801"
1;"a02b0da2-34e9-47a6-b086-ab24411a50d4";"Halie";"Barraza";"Melita";"240-78-4429";"1978-02-01";0;"Male";"Cedar Falls, IA 50613 414 Grove Street"
1;"a02c7f5f-5f9a-4fae-9516-1e4f5898744e";"Priscella";"Westfall";"Essie";"751-46-9212";"1963-01-03";0;"Female";"797 Thatcher Court  Euless, TX 76039"
1;"a05be435-9a8f-4a14-b10b-0e8cca00cf2c";"Brinna";"Krause";"Davita";"776-04-3663";"1968-02-04";0;"Male";"131 Arcadia Street  Bronx, NY 10451"
1;"a05d20f0-7eb0-4b91-a024-9e454858e6bd";"Holly";"Andre";"Marni";"294-52-4738";"1974-02-02";0;"Female";"Piqua, OH 45356 866 Manor Lane"
1;"a0d903ce-c539-4521-93bb-4adf91597db0";"Ibbie";"Rico";"Ilysa";"998-02-8539";"1962-04-01";0;"Female";"8544 State Dr.  Hopkinsville, KY 42240"
1;"a117638f-8be2-4339-8488-063fe2f8afcd";"Gerti";"Rand";"Ada";"108-66-9001";"1968-03-05";0;"Male";"383 Whitemarsh Street  Ashburn, VA 20147"
1;"a23a947d-0882-4709-b732-09fc12e96635";"Ronalda";"Rowley";"Dorree";"255-26-6639";"1983-03-02";0;"Female";"Waterloo, IA 50701 799 Peachtree Ave."
1;"a263ced3-4196-45da-9f3e-bece64d676de";"Elbertina";"Carlton";"Othilie";"805-83-7627";"1964-03-01";0;"Female";"Fond Du Lac, WI 54935 148 Van Dyke Dr."
1;"a29f09c5-1d38-4008-8e23-9e544b9cb304";"Ellette";"Phan";"Jacqui";"275-27-8443";"1960-01-04";0;"Female";"9430 Myrtle Street  State College, PA 16801"
1;"a379b28a-8456-4299-9013-8524d9cb3969";"Courtney";"Morrill";"Ann";"226-83-5989";"1967-01-05";0;"Female";"Plattsburgh, NY 12901 51 Cedar Swamp Avenue"
1;"a416edb3-8189-45a6-b7e4-b07d7bb2badc";"Jemima";"Jett";"Phyllys";"366-17-7453";"1973-02-02";0;"Male";"Bethesda, MD 20814 414 Greenrose Ave."
1;"a46f9901-8a70-48dc-b04f-55e2c3897f0a";"Jean";"Drayton";"Isidora";"315-63-1164";"1983-02-01";0;"Female";"Circle Pines, MN 55014 8203 Academy Drive"
1;"a4fecead-bf34-4235-b7f6-f320823323d8";"Barbra";"Parent";"Glynda";"825-68-1974";"1979-01-01";1;"Female";"Revere, MA 02151 681 Thorne Ave."
1;"a552e2e0-a69b-41be-9189-dd5e63fa987d";"Meriel";"Newkirk";"Benita";"214-34-6443";"1967-01-05";1;"Male";"83 Linden Street  Spring Hill, FL 34608"
1;"a5863d15-2650-49f7-8c35-8cbca8a777fe";"Deloria";"Gooden";"Gabbie";"034-25-9088";"1982-04-04";0;"Female";"9204 Old Beach Street  Huntington, NY 11743"
1;"a597e27c-0d11-4fe3-9da5-b6a19042720b";"Faina";"Bates";"Alena";"776-87-2256";"1964-03-02";0;"Male";"9123 Golden Star Dr.  Nazareth, PA 18064"
1;"a5f5b1bf-689b-4c91-a9bc-bdaec60a29b0";"Martguerita";"Blankenship";"Brenda";"255-02-2185";"1975-02-04";0;"Female";"57 Vale Rd.  Millington, TN 38053"
1;"a6894f8d-dd53-48b8-8e70-6b6914c9418a";"Gabriel";"Janssen";"Darcy";"802-89-3013";"1985-01-05";0;"Male";"9058 Kent Court  Brooklyn, NY 11201"
1;"a68a8a26-99ad-4349-a11d-5b5ae18d55da";"Brittani";"Diamond";"Jeanie";"048-69-4178";"1979-04-04";0;"Female";"Windermere, FL 34786 7640 E. Logan Ave."
1;"a68c4862-f486-45c9-856e-273752fc4d50";"Lelia";"Ojeda";"Nisse";"186-76-7012";"1976-04-01";0;"Male";"249 Paris Hill St.  Lafayette, IN 47905"
1;"a6d8dd63-543a-4dd1-aa8e-6e25ba8acd6f";"Charmian";"Esposito";"Dulciana";"549-80-0376";"1964-03-02";0;"Female";"7932C Garfield Ave.  West Islip, NY 11795"
1;"a6f008d6-dff3-409c-9862-793ea4f45251";"Grata";"Beaudoin";"Gwenette";"417-71-0481";"1963-03-05";0;"Female";"7343 West Peg Shop Street  Matthews, NC 28104"
1;"a7261d04-a49b-41b3-9825-144579cad20d";"Dorette";"Obrien";"Ethelyn";"966-61-1052";"1965-04-03";0;"Male";"730 Prairie Dr.  Virginia Beach, VA 23451"
1;"a73ad392-bcef-4b61-a05a-09437611e535";"Claribel";"Doll";"Nelly";"490-43-5892";"1960-01-05";0;"Male";"Marlborough, MA 01752 350 White Drive"
1;"a744855f-ed72-40b9-b127-ba6b6c695b26";"Amata";"Chamberlin";"Cariotta";"646-80-4132";"1967-04-02";0;"Female";"50 East Jockey Hollow St.  South Windsor, CT 06074"
1;"a745a026-7a59-4e96-a14c-b4d75c50d4f6";"Beverie";"Stjohn";"Ronica";"459-09-6632";"1966-01-01";0;"Female";"913 W. Edgefield Street  Zanesville, OH 43701"
1;"a773752c-243f-4f80-aca1-935d57ee7ae2";"Maribel";"Mcginnis";"Belinda";"798-82-1414";"1962-03-01";0;"Female";"Miami Beach, FL 33139 5 Argyle Lane"
1;"a79614c8-0e9a-4264-83ce-fc54830e986b";"Elbertine";"Houle";"Marjy";"479-03-7617";"1976-03-02";0;"Male";"Gaithersburg, MD 20877 9696 Wild Horse Ave."
1;"a827368a-8290-41a0-a38f-b0a9a7e2240e";"Raf";"Byars";"Mariel";"664-85-7028";"1961-04-03";1;"Male";"Virginia Beach, VA 23451 846 Smith Store Drive"
1;"a8291730-7cfb-4946-9897-933b6fa55a0c";"Merrily";"Fritz";"Joane";"387-07-9613";"1965-03-01";0;"Male";"Sun Prairie, WI 53590 88 Cedarwood Dr."
1;"a83f14dc-c4e1-455e-97d7-97562fe927c0";"Fanya";"Reese";"Almeta";"254-81-9557";"1968-01-04";0;"Male";"76 Lincoln Lane  Hollywood, FL 33020"
1;"a856e27a-c93e-4ed8-a7c1-890884df1250";"Jsandye";"Holley";"Deidre";"286-54-4697";"1984-01-05";0;"Female";"57 Vale Rd.  Millington, TN 38053"
1;"a8b6f98a-59b2-4b53-a76e-118adbe2a06f";"Nadeen";"Raley";"Margery";"381-50-3878";"1962-01-01";0;"Female";"Gaithersburg, MD 20877 9696 Wild Horse Ave."
1;"a93df871-f79b-4572-842f-da2eff4ae811";"Klarika";"Wharton";"Aura";"666-05-4790";"1971-01-02";0;"Male";"Cape Coral, FL 33904 9679 Edgewood St."
1;"a99b98de-6680-43a9-8bec-d7f8f7595fc7";"Nerte";"Lombardi";"Johnette";"818-67-4172";"1984-04-01";1;"Female";"Chambersburg, PA 17201 827 North Berkshire Dr."
1;"a9d338ca-7b0f-4f66-a165-8a7e4d72f834";"Bride";"Todd";"Alexandra";"113-49-2680";"1960-02-03";0;"Male";"Bay City, MI 48706 8324 Cambridge Dr."
1;"aa2666d9-6968-4095-936b-98606d435566";"Dasie";"Carrico";"Harlene";"813-26-1334";"1961-01-01";0;"Female";"Williamsburg, VA 23185 588 S. Green Circle"
1;"aa444d5e-2e29-417b-8233-05a71a4ee6b8";"Belle";"Elmore";"Ardelis";"351-03-2775";"1985-02-03";0;"Male";"50 East Jockey Hollow St.  South Windsor, CT 06074"
1;"aae64264-05cc-49fc-8a13-5a19da7ec8e9";"Josephina";"Sell";"Brandie";"053-76-3467";"1965-02-03";0;"Male";"Lumberton, NC 28358 95 Pumpkin Hill Drive"
1;"ab3b3850-2084-4020-8412-a111e3f4d82a";"Collete";"Sauls";"Michaeline";"047-43-9812";"1974-04-05";0;"Female";"9487 Woodside Road  Mcallen, TX 78501"
1;"ab40b3b4-4dc6-4810-9fc0-ab597c6e18cf";"Blaire";"Lutz";"Arleen";"891-36-5294";"1982-04-03";0;"Male";"Revere, MA 02151 681 Thorne Ave."
1;"ab45cea0-1a32-4996-9d55-fa9008c04f0c";"Kata";"Pina";"Moyra";"187-76-6635";"1974-01-02";0;"Female";"703 Sycamore Drive  Unit 27"
1;"ab4eefe6-c719-4a5a-b5ac-1c0cab34e69d";"Natalie";"Cooksey";"Sheela";"985-78-3464";"1964-03-04";0;"Male";"Glen Cove, NY 11542 571 Oakland Street"
1;"ab7a547f-402a-4cde-8010-d4a865a3473c";"Joyann";"Lai";"Charlot";"581-32-9563";"1982-04-05";0;"Female";"43 North Southampton Dr.  Reston, VA 20191"
1;"ab7b7e2d-553d-4bb6-a06b-76cc8c37e09d";"Lin";"Hawk";"Dore";"991-63-9101";"1966-04-02";0;"Male";"8450 W. 53rd St.  Roswell, GA 30075"
1;"abefffd2-684b-4898-aa5e-e6b0093b708a";"Dyan";"Shoemaker";"Lynnett";"043-78-6102";"1984-02-01";0;"Male";"7318 Academy St.  Dyersburg, TN 38024"
1;"ac198dc6-b935-4d7e-be65-53542790bf74";"Orelie";"Somers";"Annamaria";"044-21-6932";"1969-01-01";0;"Female";"Bethesda, MD 20814 414 Greenrose Ave."
1;"ac2b937f-ed40-4283-9d3c-b31c634334a3";"Olivia";"Leach";"Kenna";"981-00-1412";"1974-01-03";0;"Female";"8810 Briarwood Street  Homestead, FL 33030"
1;"ac520263-6dc2-422f-8d19-c615599070d6";"Charmaine";"Ritter";"Kitty";"459-68-9168";"1967-02-02";0;"Male";"525 S. Thompson Street  Superior, WI 54880"
1;"acab99cd-9057-42be-9e21-2fec88e85a71";"Shandeigh";"Nealy";"Evelina";"608-07-7928";"1977-01-02";0;"Female";"Opa Locka, FL 33054 120 Theatre Street"
1;"ae829948-568a-4237-a396-943627024723";"Nelie";"Cowell";"Ardis";"392-55-0730";"1970-01-02";0;"Male";"Cape Coral, FL 33904 9679 Edgewood St."
1;"aeb57a3c-232b-4c19-be9a-9da1be6fe4fe";"Ingunna";"Mowery";"Delphine";"870-39-2847";"1972-02-01";0;"Female";"8699 S. Oak Street  Bridgewater, NJ 08807"
1;"aec734c1-26a1-40bc-b2e4-a35480a131f2";"Gaby";"Tracy";"Enrika";"897-69-9859";"1966-02-02";0;"Female";"Lawndale, CA 90260 19 E. Courtland Lane"
1;"aed6e318-34f9-40bc-b579-46873c22facf";"Sapphira";"Forsythe";"Josefa";"912-58-0309";"1969-03-04";0;"Female";"7 School Ave.  Buffalo, NY 14215"
1;"af226b88-a716-4611-ad05-c7f39166d12b";"Phylis";"Delaney";"Cassi";"044-77-2031";"1975-02-05";0;"Female";"Hamburg, NY 14075 9897 West Oak Meadow Drive"
1;"af35fb36-93b4-42f7-9923-051f04ec00ce";"Juliana";"Carnes";"Livvyy";"158-92-0710";"1965-04-04";0;"Male";"504 Greystone Street  Goose Creek, SC 29445"
1;"af690d87-1fee-4586-867a-7fe44a40567d";"Jackie";"Mayberry";"Collette";"670-87-9443";"1964-04-03";0;"Female";"79 Stonybrook Court  Santa Cruz, CA 95060"
1;"afd990fe-7977-457e-b79e-956c1142b7ae";"Betta";"Carney";"Agathe";"672-49-5561";"1985-01-01";1;"Male";"North Augusta, SC 29841 69 6th Lane"
1;"b00498a5-423a-4324-9ebd-216fdf665163";"Isabella";"Neill";"Myrle";"794-32-0535";"1970-02-05";0;"Female";"Park Forest, IL 60466 475 Sage St."
1;"b0171b0f-3f36-420b-8068-37e6e00d04db";"Clea";"Deal";"Riki";"750-72-7939";"1978-01-05";0;"Male";"2 Newport St.  Princeton, NJ 08540"
1;"b084500d-0acb-450d-a0a0-24b26cf133e8";"Juliet";"Strain";"Audra";"092-00-3706";"1960-01-03";0;"Female";"734 Cedar Swamp Drive  Clifton, NJ 07011"
1;"b133fb0a-5210-4f11-a53f-1ce02b515e7d";"Idelle";"Gable";"Louisa";"116-93-0518";"1983-02-02";0;"Male";"The Villages, FL 32162 96 NW. Annadale Road"
1;"b1d2fc58-3750-44ae-9747-02478530c975";"Lyn";"Mackey";"Talya";"862-94-4887";"1974-02-02";0;"Female";"188 Rocky River Street  Summerville, SC 29483"
1;"b1ddef53-7a62-4cca-85db-d77e88805bf0";"Kiersten";"Chow";"Aveline";"400-18-4148";"1981-02-01";0;"Male";"188 Rocky River Street  Summerville, SC 29483"
1;"b1ecf296-8213-47be-acd0-ca12a4c7e7d6";"Heath";"Pettway";"Karen";"130-70-6260";"1963-02-02";1;"Male";"21 E. Lake Forest Ave.  Glen Allen, VA 23059"
1;"b1f940fd-b5a3-44db-8f47-e196ecc652ae";"Livvie";"Roundtree";"Cammie";"563-30-5593";"1971-03-05";0;"Male";"Reading, MA 01867 9448 School Street"
1;"b212a5a6-8aeb-430d-a8c5-1b88a7f2cf7b";"Mollie";"Graves";"Harriott";"475-76-2932";"1964-04-03";1;"Female";"Port Jefferson Station, NY 11776 7143 Pumpkin Hill Street"
1;"b26a3fb7-d606-4116-9221-96ced700ddb2";"Merilee";"Simpson";"Grayce";"762-35-9839";"1972-01-05";0;"Female";"36 Division Lane  State College, PA 16801"
1;"b26bf4f4-4f87-442b-a8d8-cc5caa4a4a2c";"Robenia";"Dion";"Randa";"101-32-6544";"1963-01-03";0;"Female";"Easley, SC 29640 814 Pine Lane"
1;"b29792d2-bec6-47c0-b100-cb7028c0d2d5";"Trixie";"Moon";"Ashlie";"220-36-7507";"1965-02-05";0;"Male";"Suite 423  Brentwood, NY 11717"
1;"b2cedd60-a1ba-48c9-ade3-b10addedc0a0";"Annaliese";"Haller";"Pepi";"027-44-7851";"1963-02-05";0;"Male";"7426 Iroquois Lane  Desoto, TX 75115"
1;"b33fd447-8de6-4d71-b6d3-5c9da264e364";"Tish";"Abrams";"Opaline";"225-73-4248";"1974-02-02";0;"Female";"2 Newport St.  Princeton, NJ 08540"
1;"b36192fa-a6e8-4a30-a6d8-6d602d79052c";"Ingeborg";"Villanueva";"Grete";"376-73-1149";"1974-03-05";0;"Female";"9218 Livingston St.  Gulfport, MS 39503"
1;"b3a36d51-64e9-4400-8faa-3d4d471fe14c";"Marita";"Vergara";"Abra";"017-62-9597";"1974-01-02";0;"Male";"730 Prairie Dr.  Virginia Beach, VA 23451"
1;"b3e9b218-3b0b-41f6-acf9-36df0c655482";"Aloisia";"Ashcraft";"Brenda";"252-16-0244";"1970-01-02";0;"Female";"9218 Livingston St.  Gulfport, MS 39503"
1;"b43cfcd0-ed5c-45ef-85f2-ed2b14914724";"Kylila";"Strain";"Jehanna";"110-81-7142";"1971-03-03";0;"Female";"Berwyn, IL 60402 795 Middle River Ave."
1;"b46b2043-1324-459a-91b9-8d3f35f96145";"Chloe";"Grimm";"Tessa";"094-30-8175";"1973-01-02";0;"Male";"Bardstown, KY 40004 159 Edgefield St."
1;"b46c3fdb-e8d5-4270-aae5-fddda6cc2ea2";"Allix";"Medina";"Merralee";"459-19-8487";"1965-02-05";0;"Male";"Spring Valley, NY 10977 8978 South Fifth St."
1;"b46e068e-3ba2-42e5-a569-36e94723384b";"Editha";"Caro";"Mella";"290-11-7145";"1966-01-03";0;"Male";"769 NW. Gonzales Ave.  New Berlin, WI 53151"
1;"b49f5a65-a31e-4dd0-9347-330edce38b88";"Nanine";"Glaze";"Claude";"187-20-9451";"1977-03-05";0;"Male";"Warminster, PA 18974 9106 Fieldstone Rd."
1;"b4d35361-062c-4160-a1a5-d4b928620ba3";"Tanya";"Ritter";"Lexy";"162-05-5602";"1975-02-01";0;"Female";"Waterloo, IA 50701 799 Peachtree Ave."
1;"b5bd9496-3152-47db-ac3e-20836587d65e";"Elberta";"Mcginnis";"Hanny";"453-12-3551";"1978-03-04";0;"Female";"8438 Linda Street  New Haven, CT 06511"
1;"b5f8706b-8780-4c91-b023-668dc725b605";"Maura";"Satterfield";"Cecile";"685-89-2612";"1960-04-02";0;"Male";"Plattsburgh, NY 12901 51 Cedar Swamp Avenue"
1;"b61bc78d-ddaf-40d8-b22c-fb62d0d761da";"Meggi";"Bracken";"Halli";"821-50-9455";"1973-01-04";0;"Female";"46 St Paul Ave.  Oswego, NY 13126"
1;"b64f5402-7c54-45bd-99c9-fa245eb02f2a";"Marlane";"Carver";"Sondra";"605-75-6082";"1984-02-02";0;"Male";"Suite 423  Brentwood, NY 11717"
1;"b707a2d6-355c-4bb7-b5c6-35a7a57c28a9";"Fayette";"Melancon";"Shelba";"854-74-6332";"1963-04-04";0;"Female";"Chicago, IL 60621 29 Sleepy Hollow St."
1;"b72932f3-31d4-4b04-a5a3-fd0e47cd7640";"Marci";"Nestor";"Suzanne";"767-32-8375";"1977-02-05";0;"Male";"Winter Springs, FL 32708 8182 Mayfair Street"
1;"b747bc93-0e6b-4aa4-9bf5-a56b63d0c97d";"Austine";"Huynh";"Torrie";"741-13-3142";"1965-02-02";0;"Female";"293 Dunbar Ave.  South El Monte, CA 91733"
1;"b779518c-2e52-407a-9d03-aa32c2088a0c";"Mathilda";"Mcgovern";"Chlo";"557-75-2533";"1979-01-01";0;"Female";"7898 Jennings Court  Williamstown, NJ 08094"
1;"b848c64a-d7b6-490d-85fa-c2a8fec7d946";"Florrie";"Puente";"Simone";"089-26-2224";"1978-02-02";0;"Male";"Seymour, IN 47274 282 Sulphur Springs St."
1;"b8738ff0-807c-4abe-a8ec-eae923b6dd49";"Riane";"Ragland";"Modestine";"052-93-8178";"1967-02-04";0;"Female";"79 Stonybrook Court  Santa Cruz, CA 95060"
